DEVICE_MAC,PACKET_DIRECTION,SERVER_ADDRESS,PACKET_LENGTH,DEVICE_NAME
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1076,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1030,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,858,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,792,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,982,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,685,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,696,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,287,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,723,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,271,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,725,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,616,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,212,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,513,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,148,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,405,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,152,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,329,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,178,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,133,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1240,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1010,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,977,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,939,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,948,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,172,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,111,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1165,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1189,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1183,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,90,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,200,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1052,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,933,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,955,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1175,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1173,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1154,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1203,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1213,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1198,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,701,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,274,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,647,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,552,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,848,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,864,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,814,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,734,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,698,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,761,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,819,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,794,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,946,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,941,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,143,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,508,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,626,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,332,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,966,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,187,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,188,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,186,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,86,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,741,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,981,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,106,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,826,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,213,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,357,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,732,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,667,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,578,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,914,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,847,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,676,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,699,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,589,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,642,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,499,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,404,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,620,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,595,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1228,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,954,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,902,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,936,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,800,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,786,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,691,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,648,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,536,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,393,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,386,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,657,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,531,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,504,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,452,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,458,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,352,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,179,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,510,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,194,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1038,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1051,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,602,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1164,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,126,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,299,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,717,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,567,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,490,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,997,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1027,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1092,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1037,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,974,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,887,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,807,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,703,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,314,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,368,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,414,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,765,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,562,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,651,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,511,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,630,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,488,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,359,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,747,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1227,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1096,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1097,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,733,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1209,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1107,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1044,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1013,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,168,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,150,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,590,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,952,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,280,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,968,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1033,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1147,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,197,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,797,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,989,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,986,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,225,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,930,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,85,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,62,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,fw-eventstream.ring.com,62,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,54,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,174,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,fw-eventstream.ring.com,54,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,fw-eventstream.ring.com,154,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,fw-eventstream.ring.com,1450,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,fw-eventstream.ring.com,833,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,fw-eventstream.ring.com,392,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,fw-eventstream.ring.com,63,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,129,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,105,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,fw-eventstream.ring.com,174,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,fw-eventstream.ring.com,105,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,1107,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,152,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,fw-eventstream.ring.com,615,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,85,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,311,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,fw-eventstream.ring.com,146,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,60,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,1450,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,898,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,103,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,624,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,fw-eventstream.ring.com,768,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,724,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,75,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,482,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,104,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1193,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1110,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,169,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,123,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,225,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,96,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1237,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1157,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1148,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,283,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1078,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1023,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1026,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1008,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,160,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,175,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,328,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,216,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,107,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1077,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,222,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1042,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,525,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1094,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,1102,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-231-120-185.us-west-2.compute.amazonaws.com,993,Ring Doorbell
